Date,Close,High,Low,Open,Volume,positive,neutral,negative,price_change,price_change_abs,volume_change,returns,ma_5,ma_10,ma_20,price_to_ma_5,price_to_ma_10,price_to_ma_20,volatility_5,volatility_10,target_next_day_change,target_next_day_up,hl_spread,days_since_start,day_of_week
2024-02-12,72.21586608886719,74.57781401880388,71.21830888867534,72.56770690031318,613710000,,,,0.0015940042415072408,0.0015940042415072408,0.4055382388574491,0.0015940042415072408,70.43746032714844,67.48637161254882,63.48170223236084,1.0252480108376836,1.070080734277303,1.1375855333011844,1.7168509383197246,3.928737839936076,-0.0016607719124168696,0,0.046520319038954816,40,0
2024-02-13,72.09593200683594,73.41734287476193,69.58905139491642,70.36870340581967,602580000,,,,-0.0016607719124168696,0.0016607719124168696,-0.01813560150559712,-0.0016607719124168696,71.218115234375,68.42135734558106,64.26865272521972,1.0123257512442176,1.0537050827959378,1.1217900010302333,1.2702939231505765,3.7852121313161766,0.024567295797416122,1,0.05309996518919425,41,1
2024-02-14,73.86713409423828,74.20298319220025,71.90600871778067,73.169446485829,504917000,,,,0.024567295797416122,0.024567295797416122,-0.1620747452620399,0.024567295797416122,71.977978515625,69.65810737609863,65.16060581207276,1.026246299459538,1.0604240751965057,1.1336164416162073,1.5216555169042942,3.255784577487824,-0.01680659596920564,0,0.0310960280588272,42,2
2024-02-15,72.62567901611328,73.94209455962387,72.367798166515,73.83614652782032,420122000,,,,-0.01680659596920564,0.01680659596920564,-0.16793849286120288,-0.01680659596920564,72.58110961914062,70.62077865600585,65.93780975341797,1.0006140633176668,1.0283896665862793,1.1014269246689474,0.7508680616015436,2.37103258016535,-0.0006193802352782996,0,0.021676856098785408,43,3
2024-02-16,72.58069610595703,74.36890170975214,72.46874641870774,74.06703410620473,495327000,,,,-0.0006193802352782996,0.0006193802352782996,0.1790075263851929,-0.0006193802352782996,72.67706146240235,71.26579055786132,66.59361782073975,0.9986740609140455,1.0184507256258966,1.0899046857813555,0.7033157049738777,1.829241561547408,-0.04353191117653532,0,0.02617989896749481,44,4
2024-02-20,69.4211196899414,71.92400401954212,67.7038813287144,71.91500533729288,704833000,,,,-0.04353191117653532,0.04353191117653532,0.4229650311814215,-0.04353191117653532,72.11811218261718,71.27778625488281,67.08330078125,0.9626031185363468,0.9739516802850451,1.0348494913259372,1.6435438912359248,1.8152664731089192,-0.028508989561130016,0,0.060790184740266956,48,1
2024-02-21,67.4419937133789,68.85736435043377,66.21853903151819,67.97575281438615,673755000,,,,-0.028508989561130016,0.028508989561130016,-0.044092714160659296,-0.028508989561130016,71.18732452392578,71.2027198791504,67.46308193206787,0.9473876727971693,0.9471828299234296,0.9996874109796793,2.6617057378666145,1.9662617242531464,0.1640086939041423,1,0.03912733259533071,49,2
2024-02-22,78.50306701660156,78.54004549472725,74.18698694105572,74.9916291688298,865100000,,,,0.1640086939041423,0.1640086939041423,0.28399789240896167,0.1640086939041423,72.11451110839843,72.04624481201172,68.32150001525879,1.0885890483067995,1.0896205238931946,1.1490243481051914,4.194610941846738,2.9755931011885197,0.0035524377441431554,1,0.05545080872765087,50,3
2024-02-23,78.78194427490234,82.35734911008414,77.53549728166801,80.75406627582844,829388000,,,,0.0035524377441431554,0.0035524377441431554,-0.04128077678881059,0.0035524377441431554,73.34576416015625,72.96343688964843,69.18111743927003,1.0741171651422945,1.0797455223231047,1.138778140495639,5.171858849254435,3.5072852532331176,0.003489214279883024,1,0.06120503717946743,51,4
2024-02-26,79.05683135986328,80.6101411640251,78.47008678079447,79.66455506990452,503973000,,,,0.003489214279883024,0.003489214279883024,-0.39235556820209605,0.003489214279883024,74.6409912109375,73.65902633666992,70.08376636505128,1.0591610598584698,1.0732809716832512,1.1280334299968018,5.714791984251953,3.9757117009199585,-0.004943864378554319,0,0.02706982238497752,54,0
2024-02-27,78.66598510742188,79.44464551276913,77.12767591593222,79.34568290449742,391705000,,,,-0.004943864378554319,0.004943864378554319,-0.22276590214158298,-0.004943864378554319,76.48996429443359,74.3040382385254,70.89520492553712,1.0284484485391066,1.0587040351009467,1.1096093902266957,5.0620005814560765,4.230616882458774,-0.013188945144307351,0,0.029453258529375668,55,1
2024-02-28,77.62846374511719,78.89789559562338,77.09070099106582,77.5854836001616,393110000,,,,-0.013188945144307351,0.013188945144307351,0.00358688298592047,-0.013188945144307351,78.52725830078126,74.85729141235352,71.63932437896729,0.9885543622034857,1.0370194042621526,1.0836012820900955,0.5415197523456556,4.2713288841640935,0.018657545937962317,1,0.023280051122630104,56,2
2024-02-29,79.07682037353516,79.95442830155997,78.31515817884329,79.05883063498396,507289000,,,,0.018657545937962317,0.018657545937962317,0.29045051003535916,0.018657545937962317,78.64200897216797,75.37826004028321,72.51818370819092,1.0055289966145329,1.0490666716275407,1.0904412704506752,0.5934157984463324,4.451069583781888,0.040031618686284576,1,0.02073009656904844,57,3
2024-03-01,82.24239349365234,82.26338787226389,79.3996570168458,79.96440808929653,479135000,,,,0.040031618686284576,0.040031618686284576,-0.05549893650364979,0.040031618686284576,79.33409881591797,76.33993148803711,73.48035507202148,1.0366588228913094,1.0773181464872048,1.1192432781937809,1.7289313385633773,4.814326882612455,0.03595099110130873,1,0.034820616640238305,58,4
2024-03-04,85.19908905029297,87.65599600015865,83.6817664613462,84.09257914820665,615616000,,,,0.03595099110130873,0.03595099110130873,0.2848487378296305,0.03595099110130873,80.5625503540039,77.60177078247071,74.43378067016602,1.0575520347346927,1.0979013518791816,1.1446293374218168,3.1117752808431063,5.344053060272078,0.008576534077654907,1,0.04664638534417271,61,0
2024-03-05,85.92980194091797,86.06275226946423,83.38381802065865,85.23607775770904,520639000,,,,0.008576534077654907,0.008576534077654907,-0.15427961586443495,0.008576534077654907,82.01531372070312,79.25263900756836,75.26521263122558,1.0477287477500279,1.084251616311628,1.1416934721482197,3.6534368907385457,5.079474160350622,0.03182715852298923,1,0.031175845728674056,62,1
2024-03-06,88.66470336914062,89.68829799563825,86.99536968964857,87.98697936730527,582520000,,,,0.03182715852298923,0.03182715852298923,0.11885586750128208,0.03182715852298923,84.22256164550781,81.37490997314453,76.28881492614747,1.05274289497783,1.0895828136510612,1.1622241537632196,3.674255619819946,3.891083717637453,0.044746357170269535,1,0.030372044383638507,63,2
2024-03-07,92.63212585449219,92.73008643335444,89.56634486722336,90.12212339156478,608119000,,,,0.044746357170269535,0.044746357170269535,0.04394527226532996,0.044746357170269535,86.93362274169922,82.78781585693359,77.41703033447266,1.0655500476464048,1.1189101306232145,1.1965342180432936,3.920888708241069,5.107501993764035,-0.05547701853102238,0,0.034153826622749954,64,3
2024-03-08,87.49317169189453,97.36124518073565,86.47157518241058,95.10014421389317,1142269000,,,,-0.05547701853102238,0.05547701853102238,0.8783642675200085,-0.05547701853102238,87.98377838134766,83.65893859863282,78.31118774414062,0.9944238961035897,1.0458317205248928,1.1172499640505187,2.927661262943358,5.091212556264108,-0.020039318428256903,0,0.12446308423556564,65,4
2024-03-11,85.7398681640625,88.76166015314031,84.13250636211416,86.39460628547256,678364000,,,,-0.020039318428256903,0.020039318428256903,-0.40612587752972373,-0.020039318428256903,88.09193420410156,84.32724227905274,78.99313430786133,0.9732998706261855,1.016751714473659,1.0854091170747449,2.8065526836728636,4.853046996636556,0.07157191040190436,1,0.05399068006692417,68,0
2024-03-12,91.87643432617188,91.92341269864875,86.11572665391354,88.01397320906432,668075000,,,,0.07157191040190436,0.07157191040190436,-0.015167373268628603,0.07157191040190436,89.28126068115235,85.64828720092774,79.97616271972656,1.029067394716654,1.0727177078349872,1.1487977317460125,2.9189933954321514,4.938032191390674,-0.01115190391837928,0,0.06321192248403171,69,1
2024-03-13,90.85183715820312,91.4675893741384,88.39981025124858,91.0187705277177,635713000,,,,-0.01115190391837928,0.01115190391837928,-0.048440669086554644,-0.01115190391837928,89.71868743896485,86.97062454223632,80.91395797729493,1.0126300300593358,1.0446267074244353,1.122820331983968,2.9669827468037466,4.278253287943516,-0.032391562337401036,0,0.03376683641022909,70,2
2024-03-14,87.90900421142578,90.60993246753917,86.56553726731572,89.54135761646017,602318000,,,,-0.032391562337401036,0.032391562337401036,-0.05253156691777583,-0.032391562337401036,88.77406311035156,87.8538429260254,81.6160514831543,0.9902554995387508,1.000627875612076,1.0771043515817518,2.5267172799528685,3.257448315908047,-0.001216585871930076,0,0.04600660918074404,71,3
2024-03-15,87.80205535888672,89.51037513181947,86.22268969815173,86.89541849294002,642086000,0.0158398374915123,0.9841493964195251,1.0791939530463424e-05,-0.001216585871930076,0.001216585871930076,0.06602492371139501,-0.001216585871930076,88.83583984375,88.40980911254883,82.37487030029297,0.9883629795510285,0.9931257203271594,1.0658839891196095,2.4910959069420455,2.601752806427181,0.007035735925204456,1,0.03744428783847359,72,4
2024-03-18,88.41980743408203,92.36823276107319,87.05034978296683,90.35203699153264,668976000,,,,0.007035735925204456,0.007035735925204456,0.04187912522621584,0.007035735925204456,89.3718276977539,88.73188095092773,83.16682586669921,0.9893476469241347,0.9964829606506562,1.0631619821081348,1.8690815054861976,2.347010698012326,0.010660725815685668,1,0.06014357113445306,75,0
2024-03-19,89.3624267578125,90.5079668032944,84.976172470966,86.66549475083619,672171000,,,,0.010660725815685668,0.010660725815685668,0.004775956088110878,0.010660725815685668,88.86902618408203,89.07514343261718,84.16389122009278,1.005551997078357,1.003225179484697,1.0617668154639535,1.268547387802787,2.132910970485204,0.010895155705088477,1,0.06190291079852273,76,1
2024-03-20,90.33604431152344,90.37403120538988,88.18789728423222,89.76126851749964,479063000,,,,0.010895155705088477,0.010895155705088477,-0.28728999019594714,0.010895155705088477,88.7658676147461,89.24227752685547,85.30859375,1.0176889691834263,1.0122561505037657,1.0589325218073171,1.0728751413159114,2.162453719435312,0.011762399744741137,1,0.024200018252058825,77,2
2024-03-21,91.39861297607422,92.61113535282396,90.36902406254626,92.26327425898415,480372000,,,,0.011762399744741137,0.011762399744741137,0.002732417239486251,0.011762399744741137,89.46378936767579,89.11892623901367,85.95337104797363,1.0216268908580068,1.0255802760790285,1.063351115397922,1.4461935948376154,1.9746282429682318,0.03121346192870189,1,0.02453113036698524,78,3
2024-03-22,94.25148010253906,94.74028392361174,90.79785315480537,91.10473019409365,586719000,,,,0.03121346192870189,0.03121346192870189,0.22138467687542152,0.03121346192870189,90.75367431640625,89.79475708007813,86.72684783935547,1.0385417539562967,1.0496323300756465,1.0867624322876521,2.2476382275023656,2.454586825121083,0.007561764746355948,1,0.04182884729785977,79,4
2024-03-25,94.96418762207031,96.72748548007746,93.47278467924312,93.90361289500508,552136000,,,,0.007561764746355948,0.007561764746355948,-0.05894303746768048,0.007561764746355948,92.0625503540039,90.71718902587891,87.52221565246582,1.0315181065146346,1.046815809019169,1.0850295198096351,2.4455682197956343,2.4943725418861207,-0.02569408280420271,0,0.034272928377875454,82,0
2024-03-26,92.524169921875,96.33665544167545,92.4651952874423,95.81286185029995,513648000,,,,-0.02569408280420271,0.02569408280420271,-0.06970746337858791,-0.02569408280420271,92.69489898681641,90.78196258544922,88.21512489318847,0.9981581611630463,1.01919111778164,1.0488470093297941,1.9265459308260897,2.5358851961283926,-0.024967247525588543,0,0.041842689942553475,83,1
2024-03-27,90.21409606933594,93.20290442977043,89.08754551910906,93.07495699898233,586067000,,,,-0.024967247525588543,0.024967247525588543,0.14098954926330864,-0.024967247525588543,92.6705093383789,90.7181884765625,88.84440650939942,0.9734930423218721,0.9944433148887579,1.015416722489914,1.9642766070365336,2.5419446209994074,0.0011744218084726032,1,0.045617692688495436,84,2
2024-03-28,90.3200454711914,91.26367004870988,89.15750627580795,89.96418433554203,435212000,,,,0.0011744218084726032,0.0011744218084726032,-0.2574023106573139,0.0011744218084726032,92.45479583740234,90.95929260253907,89.40656776428223,0.9769103338893824,0.9929721624579805,1.0102171208419222,2.1856251289846185,2.3532254868502718,7.745960211447134e-05,1,0.023318896286137515,85,3
2024-04-01,90.32704162597656,92.18830020895638,89.16850623304367,90.26307172974768,452441000,,,,7.745960211447134e-05,7.745960211447134e-05,0.03958760328299782,7.745960211447134e-05,91.66990814208984,91.21179122924805,89.81080017089843,0.9853510651059908,0.9903000523139843,1.0057480999400494,2.081276590351553,2.098493386731823,-0.010081553491214756,0,0.033431782128069416,89,0
2024-04-02,89.4164047241211,90.05814752237067,87.58513306363145,88.41279885088287,433064000,,,,-0.010081553491214756,0.010081553491214756,-0.04282768360957556,-0.010081553491214756,90.5603515625,91.31145095825195,90.02166595458985,0.9873681272362396,0.9792463462770153,0.9932764937856841,1.1616013008130641,1.9709554654725696,-0.005455466802138931,0,0.027657279068301715,90,1
2024-04-03,88.92859649658203,90.33803909261785,88.36482555925463,88.44879176806333,370067000,,,,-0.005455466802138931,0.005455466802138931,-0.14546810633070406,-0.005455466802138931,89.8412368774414,91.2680679321289,90.17160568237304,0.9898416316094983,0.9743670323197089,0.9862150709595937,0.6359407840747536,2.022717319842884,-0.034384721615360436,0,0.022188740305139773,91,2
2024-04-04,85.87081146240234,90.59793338323315,85.8458198862947,90.3700196658157,434965000,,,,-0.034384721615360436,0.034384721615360436,0.17536824412876584,-0.034384721615360436,88.97257995605469,90.8215446472168,90.03191108703614,0.9651379279415707,0.9454894408144581,0.9537819471519253,1.8350825926536016,2.6476477429111647,0.024480645003371215,1,0.0553402654057731,92,3
2024-04-05,87.97298431396484,88.44579567730581,85.89181202232426,86.83143280467098,399678000,,,,0.024480645003371215,0.024480645003371215,-0.0811260676146357,0.024480645003371215,88.50316772460937,90.47898178100586,89.79895401000977,0.9940094414214159,0.9723029877468504,0.9796660248866442,1.6994044107783068,2.782847104791602,-0.00994233268391298,0,0.029031454086707965,93,4
2024-04-08,87.09832763671875,88.79465089246293,86.69748624318682,88.66469774661466,283220000,,,,-0.00994233268391298,0.00994233268391298,-0.2913795605462397,-0.00994233268391298,87.85742492675782,89.76366653442383,89.77921180725097,0.9913598959829305,0.9703071520960773,0.9701391433878048,1.4242579001941154,2.6199758674717843,-0.020417212384698402,0,0.02407812763091436,96,0
2024-04-09,85.32002258300781,87.60012052713442,82.98895768982644,87.40719655433202,501700000,,,,-0.020417212384698402,0.020417212384698402,0.7714144481321941,-0.020417212384698402,87.03814849853515,88.79925003051758,89.75821952819824,0.980260081985128,0.960819179820617,0.9505538660579588,1.4803686687220996,2.2404866031250084,0.019741544939464672,1,0.054045494805416726,97,1
2024-04-10,87.0043716430664,87.36522807460715,83.67569470508249,83.89261123576519,431929000,,,,0.019741544939464672,0.019741544939464672,-0.13906916483954557,0.019741544939464672,86.65330352783204,88.24727020263671,89.51461639404297,1.0040514106322744,0.9859157279685103,0.9719571523389378,1.0550811066696038,1.8701682899282726,0.04109643096442017,1,0.04240629867038045,98,2
2024-04-11,90.57994079589844,90.7028929518332,86.89141424964939,87.38521335302488,431637000,,,,0.04109643096442017,0.04109643096442017,-0.0006760370338643185,0.04109643096442017,87.59512939453126,88.28385467529297,89.50102157592774,1.034075084105687,1.0260079957887027,1.0120548257547586,1.9250838392907408,1.915936926711623,-0.026816438062634562,0,0.042078617723676055,99,3
2024-04-12,88.15090942382812,90.13912407740513,87.49517220347197,89.66330791705667,426805000,,,,-0.026816438062634562,0.026816438062634562,-0.011194591751865546,-0.026816438062634562,87.6307144165039,88.06694107055664,89.51311683654785,1.0059362178065987,1.0009534605409334,0.9847820357411179,1.9354312688051345,1.777589351641497,-0.02477731745120093,0,0.0299934724577949,100,4
2024-04-15,85.96676635742188,90.57693004152914,85.89479642060273,89.06253370435367,443077000,,,,-0.02477731745120093,0.02477731745120093,0.03812513911505255,-0.02477731745120093,87.40440216064454,87.63091354370117,89.42135238647461,0.9835519062234375,0.9810095876103199,0.9613673251761818,2.0744142582513914,1.6944318743378113,0.016441755098316913,1,0.05446446131822171,103,0
2024-04-16,87.38021087646484,88.08292639372628,86.02975063134997,86.39859944235405,370453000,,,,0.016441755098316913,0.016441755098316913,-0.16390830487703045,0.016441755098316913,87.81643981933594,87.42729415893555,89.36937255859375,0.9950324911398305,0.9994614578556541,0.9777422440688532,1.733482758279443,1.5741014694254536,-0.038666041391941186,0,0.02349703373088699,104,1
2024-04-17,84.0015640258789,88.73967572558121,83.91659113831582,88.30484363707065,495400000,,,,-0.038666041391941186,0.038666041391941186,0.3372816524633355,-0.038666041391941186,87.21587829589843,86.93459091186523,89.10132942199706,0.9631453087118577,0.9662616818550416,0.9427644297879674,2.455112103979941,1.8059873342486688,0.007568127635214195,1,0.05741660459773708,105,2
2024-04-18,84.63729858398438,86.15569884222671,82.36920445191043,84.93618318170097,447260000,,,,0.007568127635214195,0.007568127635214195,-0.09717400080742833,0.007568127635214195,86.02734985351563,86.81123962402344,88.81639213562012,0.9838417518161586,0.9749578389911913,0.9529468215140467,1.7592227905711113,1.9249266128498361,-0.10004588239324008,0,0.04473789279272653,106,3
2024-04-19,76.16968536376953,84.2904542682202,75.57592750797775,83.11692530020838,875198000,,,,-0.10004588239324008,0.10004588239324008,0.9567991772123596,-0.10004588239324008,83.6311050415039,85.6309097290039,88.05494575500488,0.9107817638660703,0.8895115747902679,0.8650244993131483,4.368453881401551,3.819675988618677,0.04354321884052559,1,0.11440938371510663,107,4
2024-04-22,79.48635864257812,80.041138120895,76.36960303384217,78.07291978914027,596341000,,,,0.04354321884052559,0.04354321884052559,-0.3186216147660301,0.04354321884052559,82.33502349853515,84.86971282958984,87.31668968200684,0.9654015419573214,0.9365691952107701,0.9103226305538437,4.462567348352862,4.231066420121381,0.036532642711439633,1,0.04619075712805537,110,0
2024-04-23,82.39020538330078,82.73606840189474,80.23206773575617,80.73686408123375,438559000,,,,0.036532642711439633,0.036532642711439633,-0.26458351849025974,0.036532642711439633,81.33702239990234,84.57673110961915,86.68799057006837,1.0129483838026472,0.9741474315969433,0.9504223692520158,3.5081023271836047,4.297339007172777,-0.03331598921349466,0,0.03039197019220064,111,1
2024-04-24,79.64529418945312,84.0485399828589,79.15148748403092,83.91658873008338,512208000,,,,-0.03331598921349466,0.03331598921349466,0.16793407500473134,-0.03331598921349466,80.46576843261718,83.84082336425782,86.04404678344727,0.9898034374225715,0.9499583972765075,0.9256339882514091,3.2091226462960774,4.462362756361137,0.03708737049379329,1,0.061485773248313995,112,2
2024-04-25,82.59912872314453,83.28984807445538,78.19187862968657,78.83661866147602,424641000,,,,0.03708737049379329,0.03708737049379329,-0.170959844438197,0.03708737049379329,80.05813446044922,83.04274215698243,85.66329841613769,1.0317393638987506,0.994658010774749,0.9642300757775174,2.622623099350509,3.785511825287096,0.06175579713096635,1,0.06171940943658333,113,3
2024-04-26,87.70010375976562,88.29586737015919,83.35383361643422,83.78466194089245,551011000,,,,0.06175579713096635,0.06175579713096635,0.29759255465204726,0.06175579713096635,82.36421813964844,82.99766159057617,85.53230133056641,1.0647840256441237,1.0566575259961708,1.0253448392651223,3.324235115100457,3.7200391233430494,0.00025045611024165915,1,0.0563515154698396,114,4
2024-04-29,87.7220687866211,87.95696821972597,85.2320554815929,87.56013071439783,388971000,,,,0.00025045611024165915,0.00025045611024165915,-0.2940776136955524,0.00025045611024165915,84.01136016845703,83.17319183349609,85.40205268859863,1.0441691291597168,1.054691624222278,1.0271658118860671,3.5728581121042593,3.9121541563662894,-0.015440114448655784,0,0.03106302411496091,117,0
